TimeStamp,Record,Zone,Latitude,Longitude,Moisture,Period,Attenuation,Permittivity,Probe Model,Sensor,Probe_Model,Period ( us ),Period 
2017-05-16 11:36:00,1293,"ZONE 00027, ZONE 00031",38.71673,-97.43357,40.62,1.7485,1.7359,25.6029,CD659 12cm rods,,,,
2017-05-16 11:37:00,1294,ZONE 00031,38.71694,-97.4336,36.38,1.6762,1.6738,21.5474,CD659 12cm rods,,,,
2017-05-16 11:37:00,1295,"ZONE 00030, ZONE 00031",38.71698,-97.43385,29.56,1.5666,1.3416,16.3086,CD659 12cm rods,,,,
2017-05-16 11:38:00,1296,"ZONE 00030, ZONE 00031",38.71702,-97.43411,23.33,1.4728,1.1867,12.4322,CD659 12cm rods,,,,
2017-05-16 11:38:00,1297,"ZONE 00030, ZONE 00031, ZONE 00034",38.71708,-97.43436,29.88,1.5711,1.3206,16.5261,CD659 12cm rods,,,,
2017-05-16 11:39:00,1298,"ZONE 00030, ZONE 00034",38.71713,-97.4346,27.35,1.5327,1.2434,14.8586,CD659 12cm rods,,,,
2017-05-16 11:39:00,1299,"ZONE 00030, ZONE 00034",38.71717,-97.43487,26.46,1.5202,1.2909,14.2952,CD659 12cm rods,,,,
2017-05-16 11:40:00,1301,ZONE 00033,38.71728,-97.43539,27.92,1.5428,1.3646,15.2205,CD659 12cm rods,,,,
2017-05-16 11:40:00,1300,"ZONE 00030, ZONE 00033, ZONE 00034",38.71723,-97.43513,29.55,1.5666,1.3527,16.3019,CD659 12cm rods,,,,
2017-05-16 11:41:00,1302,ZONE 00033,38.71734,-97.43565,33.28,1.6242,1.432,19.007,CD659 12cm rods,,,,
2017-05-16 11:41:00,1303,"ZONE 00032, ZONE 00033",38.71741,-97.43589,31.85,1.6027,1.4748,17.9251,CD659 12cm rods,,,,
2017-05-16 11:41:00,1304,"ZONE 00032, ZONE 00033",38.71747,-97.43619,35.41,1.6593,1.5789,20.7157,CD659 12cm rods,,,,
2017-05-16 11:42:00,1305,"ZONE 00032, ZONE 00033",38.71754,-97.43642,36.17,1.6717,1.5962,21.3645,CD659 12cm rods,,,,
2017-05-16 11:43:00,1306,ZONE 00032,38.71758,-97.43673,37.28,1.6898,1.5972,22.3407,CD659 12cm rods,,,,
2017-05-16 11:43:00,1307,ZONE 00032,38.71784,-97.43673,39.86,1.7361,1.8128,24.8161,CD659 12cm rods,,,,
2017-05-16 11:45:00,1308,"ZONE 00032, ZONE 00033",38.71783,-97.43645,37.67,1.6966,1.6189,22.7012,CD659 12cm rods,,,,
2017-05-16 11:46:00,1309,"ZONE 00032, ZONE 00033",38.71778,-97.43615,37.3,1.6898,1.5485,22.36,CD659 12cm rods,,,,
2017-05-16 11:46:00,1310,ZONE 00033,38.71777,-97.43591,31.41,1.5948,1.3734,17.6078,CD659 12cm rods,,,,
2017-05-16 11:46:00,1311,ZONE 00033,38.71773,-97.43565,33.47,1.6276,1.4741,19.155,CD659 12cm rods,,,,
2017-05-16 11:47:00,1312,"ZONE 00033, ZONE 00034",38.71768,-97.43538,31.56,1.5982,1.4644,17.7135,CD659 12cm rods,,,,
2017-05-16 11:48:00,1313,"ZONE 00033, ZONE 00034",38.71765,-97.43513,29.1,1.5598,1.3434,15.999,CD659 12cm rods,,,,
2017-05-16 11:48:00,1314,ZONE 00034,38.71763,-97.43486,25.16,1.501,1.2688,13.5044,CD659 12cm rods,,,,
2017-05-16 11:49:00,1315,ZONE 00034,38.71759,-97.43461,23.33,1.475,1.277,12.4345,CD659 12cm rods,,,,
2017-05-16 11:49:00,1316,ZONE 00034,38.71758,-97.43433,28.23,1.5462,1.2876,15.4261,CD659 12cm rods,,,,
2017-05-16 11:50:00,1317,"ZONE 00031, ZONE 00034",38.71755,-97.43405,30.58,1.5824,1.3887,17.0127,CD659 12cm rods,,,,
2017-05-16 11:50:00,1318,"ZONE 00031, ZONE 00034",38.71755,-97.43377,33.47,1.6276,1.4838,19.1493,CD659 12cm rods,,,,
2017-05-16 11:51:00,1319,"ZONE 00031, ZONE 00034",38.71774,-97.4338,33.85,1.6344,1.545,19.4502,CD659 12cm rods,,,,
2017-05-16 11:51:00,1320,ZONE 00034,38.71778,-97.43405,34.36,1.6412,1.4213,19.8573,CD659 12cm rods,,,,
2017-05-16 11:52:00,1321,ZONE 00034,38.71784,-97.4343,33.76,1.6321,1.4808,19.3784,CD659 12cm rods,,,,
2017-05-16 11:52:00,1322,ZONE 00034,38.7179,-97.43456,35.62,1.6649,1.7143,20.8895,CD659 12cm rods,,,,
2017-05-16 11:53:00,1323,ZONE 00034,38.71795,-97.43478,34.77,1.6502,1.6388,20.187,CD659 12cm rods,,,,
2017-05-23 10:54:00,1529,ZONE 00032,38.71801,-97.43667,43.31,,1.8554,28.6343,CD659 12cm rods,,,,1.7994
2017-05-23 10:54:00,1530,ZONE 00032,38.71796,-97.43639,42.16,,1.7423,27.2852,CD659 12cm rods,,,,1.7768
2017-05-23 10:55:00,1531,ZONE 00032,38.71796,-97.43639,42.16,,1.7423,27.2852,CD659 12cm rods,,,,1.7768
2017-05-23 10:55:00,1532,ZONE 00033,38.71796,-97.43612,41.57,,1.6545,26.6229,CD659 12cm rods,,,,1.7655
2017-05-23 10:55:00,1533,ZONE 00033,38.71794,-97.43585,38.6,,1.65,23.5654,CD659 12cm rods,,,,1.7124
2017-05-23 10:56:00,1534,ZONE 00033,38.71793,-97.43557,38.88,,1.5749,23.8428,CD659 12cm rods,,,,1.7169
2017-05-23 10:56:00,1535,"ZONE 00033, ZONE 00034",38.71792,-97.4353,40.6,,1.7762,25.5797,CD659 12cm rods,,,,1.7485
2017-05-23 10:57:00,1537,ZONE 00034,38.71791,-97.43474,33.88,,1.3812,19.4699,CD659 12cm rods,,,,1.6333
2017-05-23 10:57:00,1538,ZONE 00034,38.71791,-97.43446,38.97,,1.6849,23.93,CD659 12cm rods,,,,1.7192
2017-05-23 10:57:00,1536,ZONE 00034,38.71791,-97.43501,32.24,,1.3263,18.2141,CD659 12cm rods,,,,1.6073
2017-05-23 10:58:00,1539,ZONE 00034,38.71791,-97.43417,40.96,,1.6626,25.9583,CD659 12cm rods,,,,1.7542
2017-05-23 10:58:00,1540,ZONE 00034,38.71789,-97.43384,40.27,,1.6614,25.2357,CD659 12cm rods,,,,1.7418
2017-05-23 10:59:00,1541,"ZONE 00031, ZONE 00034",38.71765,-97.43376,39.19,,1.6437,24.1419,CD659 12cm rods,,,,1.7225
2017-05-23 10:59:00,1542,"ZONE 00031, ZONE 00034",38.71766,-97.43406,37.49,,1.3729,22.5325,CD659 12cm rods,,,,1.6932
2017-05-23 11:00:00,1543,ZONE 00034,38.71765,-97.43434,35.4,,1.3049,20.7037,CD659 12cm rods,,,,1.6581
2017-05-23 11:00:00,1544,ZONE 00034,38.71766,-97.43463,35.0,,1.3589,20.3742,CD659 12cm rods,,,,1.6513
2017-05-23 11:00:00,1545,ZONE 00034,38.71765,-97.43491,32.52,,1.357,18.4246,CD659 12cm rods,,,,1.6118
2017-05-23 11:01:00,1547,ZONE 00033,38.71766,-97.43546,36.15,,1.5053,21.348,CD659 12cm rods,,,,1.6706
2017-05-23 11:01:00,1546,"ZONE 00033, ZONE 00034",38.71765,-97.43518,38.82,,1.3535,23.7865,CD659 12cm rods,,,,1.7169
2017-05-23 11:02:00,1549,"ZONE 00032, ZONE 00033",38.71766,-97.43601,40.86,,1.4699,25.8552,CD659 12cm rods,,,,1.7531
2017-05-23 11:02:00,1550,"ZONE 00032, ZONE 00033",38.71766,-97.43629,42.33,,1.5996,27.4838,CD659 12cm rods,,,,1.7802
2017-05-23 11:02:00,1548,ZONE 00033,38.71767,-97.43574,40.36,,1.4381,25.3279,CD659 12cm rods,,,,1.744
2017-05-23 11:03:00,1551,"ZONE 00032, ZONE 00033",38.71766,-97.43658,41.99,,1.6403,27.0902,CD659 12cm rods,,,,1.7734
2017-05-23 11:03:00,1552,"ZONE 00032, ZONE 00033",38.71742,-97.43657,42.17,,1.6293,27.2898,CD659 12cm rods,,,,1.7768
2017-05-23 11:04:00,1553,"ZONE 00032, ZONE 00033",38.71742,-97.43657,42.17,,1.6293,27.2898,CD659 12cm rods,,,,1.7768
2017-05-23 11:04:00,1554,"ZONE 00032, ZONE 00033",38.71741,-97.4363,40.84,,1.5737,25.8272,CD659 12cm rods,,,,1.7519
2017-05-23 11:04:00,1555,"ZONE 00032, ZONE 00033",38.7174,-97.43604,42.86,,1.4268,28.0994,CD659 12cm rods,,,,1.7926
2017-05-23 11:05:00,1556,ZONE 00033,38.7174,-97.43576,40.27,,1.5234,25.2364,CD659 12cm rods,,,,1.7418
2017-05-23 11:05:00,1557,ZONE 00033,38.71739,-97.43549,39.26,,1.4897,24.2166,CD659 12cm rods,,,,1.7237
2017-05-23 11:06:00,1559,"ZONE 00030, ZONE 00033, ZONE 00034",38.71738,-97.43491,36.29,,1.3576,21.4675,CD659 12cm rods,,,,1.6728
2017-05-23 11:06:00,1558,"ZONE 00033, ZONE 00034",38.71738,-97.43521,38.54,,1.4141,23.5136,CD659 12cm rods,,,,1.7112
2017-05-23 11:07:00,1562,"ZONE 00031, ZONE 00034",38.71737,-97.43407,34.98,,1.2925,20.3603,CD659 12cm rods,,,,1.6513
2017-05-23 11:07:00,1560,"ZONE 00030, ZONE 00034",38.71738,-97.43462,35.06001,,1.3286,20.4265,CD659 12cm rods,,,,1.6525
2017-05-23 11:07:00,1561,"ZONE 00031, ZONE 00034",38.71738,-97.43434,29.99,,1.217,16.604,CD659 12cm rods,,,,1.5722
2017-05-23 11:08:00,1563,"ZONE 00031, ZONE 00034",38.7174,-97.43375,41.69,,1.6299,26.7553,CD659 12cm rods,,,,1.7678
2017-05-23 11:09:00,1564,ZONE 00031,38.71714,-97.43369,40.43,,1.7426,25.4,CD659 12cm rods,,,,1.7452
2017-05-23 11:09:00,1565,"ZONE 00030, ZONE 00031",38.71711,-97.43395,37.96,,1.4055,22.9641,CD659 12cm rods,,,,1.7011
2017-05-23 11:10:00,1566,"ZONE 00030, ZONE 00031, ZONE 00034",38.71707,-97.43423,32.6,,1.2819,18.4862,CD659 12cm rods,,,,1.6129
2017-05-23 11:10:00,1567,"ZONE 00030, ZONE 00031, ZONE 00034",38.71705,-97.43452,36.7,,1.3728,21.8225,CD659 12cm rods,,,,1.6796
2017-05-23 11:11:00,1568,"ZONE 00030, ZONE 00034",38.71705,-97.43478,34.72,,1.3869,20.147,CD659 12cm rods,,,,1.6468
2017-05-23 11:11:00,1569,"ZONE 00030, ZONE 00033",38.71704,-97.43507,34.64,,1.2876,20.0783,CD659 12cm rods,,,,1.6457
2017-05-23 11:12:00,1570,"ZONE 00028, ZONE 00030, ZONE 00033",38.71702,-97.43537,36.7,,1.518,21.8231,CD659 12cm rods,,,,1.6796
2017-05-23 11:12:00,1571,"ZONE 00028, ZONE 00033",38.71701,-97.4356,41.0,,1.5013,25.9995,CD659 12cm rods,,,,1.7553
2017-05-23 11:13:00,1572,"ZONE 00028, ZONE 00033",38.71702,-97.43587,40.2,,1.4816,25.1591,CD659 12cm rods,,,,1.7406
2017-05-23 11:13:00,1573,"ZONE 00029, ZONE 00032, ZONE 00033",38.71701,-97.43615,42.04,,1.5911,27.1473,CD659 12cm rods,,,,1.7745
2017-05-23 11:13:00,1574,"ZONE 00029, ZONE 00032, ZONE 00033",38.71701,-97.43646,40.9,,1.5847,25.8939,CD659 12cm rods,,,,1.7531
2017-05-23 11:14:00,1575,"ZONE 00029, ZONE 00032",38.71701,-97.43674,41.31,,1.5305,26.3362,CD659 12cm rods,,,,1.761
2017-05-23 11:14:00,1576,"ZONE 00029, ZONE 00032",38.71677,-97.43673,40.33,,1.5119,25.2972,CD659 12cm rods,,,,1.7429
2017-05-23 11:15:00,1577,"ZONE 00029, ZONE 00032",38.71679,-97.43643,40.72,,1.6025,25.6996,CD659 12cm rods,,,,1.7497
2017-05-23 11:15:00,1578,"ZONE 00028, ZONE 00029, ZONE 00033",38.7168,-97.43616,42.33,,1.4752,27.4831,CD659 12cm rods,,,,1.7813
2017-05-23 11:16:00,1579,"ZONE 00028, ZONE 00029, ZONE 00033",38.71681,-97.43589,41.41,,1.4986,26.4516,CD659 12cm rods,,,,1.7632
2017-05-23 11:16:00,1580,"ZONE 00028, ZONE 00033",38.7168,-97.43561,40.46,,1.5229,25.4284,CD659 12cm rods,,,,1.7452
2017-05-23 11:17:00,1581,"ZONE 00028, ZONE 00030, ZONE 00033",38.71681,-97.43534,38.82,,1.5477,23.7831,CD659 12cm rods,,,,1.7158
2017-05-23 11:17:00,1582,"ZONE 00028, ZONE 00030",38.71681,-97.43507,35.41,,1.3513,20.7157,CD659 12cm rods,,,,1.6581
2017-05-23 11:17:00,1583,ZONE 00030,38.71682,-97.43478,35.88,,1.3464,21.1169,CD659 12cm rods,,,,1.666
2017-05-23 11:18:00,1584,ZONE 00030,38.71682,-97.4345,37.77,,1.4527,22.7938,CD659 12cm rods,,,,1.6977
2017-05-23 11:18:00,1585,"ZONE 00030, ZONE 00031",38.71683,-97.43419,35.32,,1.2787,20.637,CD659 12cm rods,,,,1.657
2017-05-23 11:19:00,1587,ZONE 00031,38.71685,-97.43359,38.69,,1.5409,23.6584,CD659 12cm rods,,,,1.7135
2017-05-23 11:19:00,1586,"ZONE 00030, ZONE 00031",38.71682,-97.43391,35.96,,1.4179,21.1843,CD659 12cm rods,,,,1.6672
2017-05-23 11:20:00,1588,"ZONE 00027, ZONE 00031",38.71662,-97.43355,41.13,,1.7293,26.1398,CD659 12cm rods,,,,1.7576
2017-05-23 11:20:00,1589,"ZONE 00027, ZONE 00030, ZONE 00031",38.71659,-97.43382,36.57,,1.4411,21.714,CD659 12cm rods,,,,1.6773
2017-05-23 11:21:00,1590,"ZONE 00027, ZONE 00030, ZONE 00031",38.71658,-97.4341,35.83,,1.2455,21.0724,CD659 12cm rods,,,,1.666
2017-05-23 11:21:00,1591,ZONE 00030,38.71657,-97.43439,35.47,,1.3215,20.7659,CD659 12cm rods,,,,1.6593
2017-05-23 11:22:00,1592,ZONE 00030,38.71656,-97.43466,35.55,,1.3978,20.8352,CD659 12cm rods,,,,1.6604
2017-05-23 11:22:00,1593,"ZONE 00028, ZONE 00030",38.71655,-97.43492,36.19,,1.2865,21.3813,CD659 12cm rods,,,,1.6717
2017-05-23 11:23:00,1594,"ZONE 00028, ZONE 00030",38.71654,-97.4352,39.52,,1.4945,24.4685,CD659 12cm rods,,,,1.7282
2017-05-23 11:23:00,1595,"ZONE 00028, ZONE 00030",38.71654,-97.43547,40.83,,1.5457,25.8214,CD659 12cm rods,,,,1.7519
2017-05-23 11:23:00,1596,"ZONE 00028, ZONE 00029",38.71654,-97.43575,39.96,,1.5323,24.9192,CD659 12cm rods,,,,1.7361
2017-05-23 11:24:00,1598,"ZONE 00028, ZONE 00029",38.71652,-97.43632,39.65,,1.5122,24.5984,CD659 12cm rods,,,,1.7305
2017-05-23 11:24:00,1597,"ZONE 00028, ZONE 00029",38.71653,-97.43602,40.28,,1.5364,25.2394,CD659 12cm rods,,,,1.7418
2017-05-23 11:25:00,1599,ZONE 00029,38.71652,-97.43661,40.86,,1.4568,25.8478,CD659 12cm rods,,,,1.7531
2017-05-23 11:25:00,1600,ZONE 00029,38.71629,-97.43661,39.59,,1.5274,24.5377,CD659 12cm rods,,,,1.7293
2017-05-23 11:26:00,1601,"ZONE 00028, ZONE 00029",38.71629,-97.43634,40.83,,1.5543,25.8235,CD659 12cm rods,,,,1.7519
2017-05-23 11:26:00,1602,"ZONE 00028, ZONE 00029",38.7163,-97.43605,41.25,,1.5223,26.2677,CD659 12cm rods,,,,1.7598
2017-05-23 11:27:00,1603,"ZONE 00028, ZONE 00029",38.7163,-97.43578,40.52,,1.5455,25.4983,CD659 12cm rods,,,,1.7463
2017-05-23 11:27:00,1604,ZONE 00028,38.71631,-97.43547,38.63,,1.548,23.5954,CD659 12cm rods,,,,1.7124
2017-05-23 11:28:00,1605,"ZONE 00026, ZONE 00028, ZONE 00030",38.7163,-97.43522,38.3,,1.4725,23.2844,CD659 12cm rods,,,,1.7067
2017-05-23 11:28:00,1606,"ZONE 00026, ZONE 00028, ZONE 00030",38.7163,-97.43495,38.93,,1.4206,23.8841,CD659 12cm rods,,,,1.718
2017-05-23 11:28:00,1607,"ZONE 00026, ZONE 00030",38.71631,-97.43468,36.7,,1.3918,21.8271,CD659 12cm rods,,,,1.6796
2017-05-23 11:29:00,1609,"ZONE 00026, ZONE 00027, ZONE 00030",38.71631,-97.43442,34.85,,1.2976,20.2494,CD659 12cm rods,,,,1.6491
2017-05-23 11:29:00,1608,"ZONE 00026, ZONE 00030",38.71631,-97.43468,36.7,,1.3918,21.8271,CD659 12cm rods,,,,1.6796
2017-05-23 11:30:00,1610,"ZONE 00027, ZONE 00030",38.71632,-97.43413,34.79,,1.3247,20.1996,CD659 12cm rods,,,,1.6479
2017-05-23 11:30:00,1611,ZONE 00027,38.71632,-97.43385,36.59,,1.2936,21.7313,CD659 12cm rods,,,,1.6785
2017-05-23 11:31:00,1612,ZONE 00027,38.71634,-97.43357,36.23,,1.3891,21.4158,CD659 12cm rods,,,,1.6717
2017-05-23 11:31:00,1613,ZONE 00027,38.71608,-97.43344,37.06,,1.623,22.1414,CD659 12cm rods,,,,1.6864
2017-05-23 11:32:00,1614,ZONE 00027,38.71606,-97.43372,34.51,,1.3244,19.9746,CD659 12cm rods,,,,1.6434
2017-05-23 11:33:00,1615,"ZONE 00026, ZONE 00027",38.71604,-97.434,33.72,,1.2472,19.3473,CD659 12cm rods,,,,1.631
2017-05-23 11:33:00,1616,"ZONE 00026, ZONE 00027",38.71603,-97.43428,38.03,,1.4324,23.0326,CD659 12cm rods,,,,1.7022
2017-05-23 11:33:00,1617,"ZONE 00026, ZONE 00027, ZONE 00030",38.71603,-97.43454,39.44,,1.6617,24.3918,CD659 12cm rods,,,,1.7271
2017-05-23 11:34:00,1619,"ZONE 00026, ZONE 00028",38.71601,-97.43506,38.34,,1.6244,23.3244,CD659 12cm rods,,,,1.7079
2017-05-23 11:34:00,1618,"ZONE 00026, ZONE 00030",38.71601,-97.43479,37.04,,1.4042,22.1255,CD659 12cm rods,,,,1.6852
2017-05-23 11:35:00,1621,"ZONE 00025, ZONE 00028",38.716,-97.43559,38.63,,1.5219,23.5967,CD659 12cm rods,,,,1.7124
2017-05-23 11:35:00,1620,"ZONE 00025, ZONE 00026, ZONE 00028",38.716,-97.43533,35.41,,1.426,20.7182,CD659 12cm rods,,,,1.6581
2017-05-23 11:36:00,1622,"ZONE 00025, ZONE 00028",38.716,-97.43586,39.9,,1.5413,24.8569,CD659 12cm rods,,,,1.735
2017-05-23 11:36:00,1623,"ZONE 00025, ZONE 00028, ZONE 00029",38.716,-97.43593,39.9,,1.5413,24.8569,CD659 12cm rods,,,,1.735
2017-05-23 11:36:00,1624,"ZONE 00025, ZONE 00028, ZONE 00029",38.71599,-97.43613,40.77,,1.5414,25.7555,CD659 12cm rods,,,,1.7508
2017-05-23 11:37:00,1625,ZONE 00029,38.71598,-97.43641,39.27,,1.5216,24.2218,CD659 12cm rods,,,,1.7237
2017-05-23 11:37:00,1626,ZONE 00029,38.71597,-97.43669,39.33,,1.5269,24.2852,CD659 12cm rods,,,,1.7248
2017-05-23 11:38:00,1627,ZONE 00029,38.71574,-97.43669,39.83,,1.4792,24.7787,CD659 12cm rods,,,,1.7339
2017-05-23 11:38:00,1628,"ZONE 00025, ZONE 00029",38.71574,-97.43642,39.14,,1.5171,24.0958,CD659 12cm rods,,,,1.7214
2017-05-23 11:39:00,1629,ZONE 00025,38.71574,-97.43613,40.27,,1.5181,25.235,CD659 12cm rods,,,,1.7418
2017-05-23 11:39:00,1630,"ZONE 00025, ZONE 00028",38.71574,-97.43586,39.96,,1.5229,24.9174,CD659 12cm rods,,,,1.7361
2017-05-23 11:40:00,1632,"ZONE 00025, ZONE 00026, ZONE 00028",38.71574,-97.4353,37.24,,1.4176,22.3068,CD659 12cm rods,,,,1.6886
2017-05-23 11:40:00,1631,"ZONE 00025, ZONE 00026, ZONE 00028",38.71574,-97.43559,40.21,,1.5078,25.1683,CD659 12cm rods,,,,1.7406
2017-05-23 11:41:00,1633,ZONE 00026,38.71575,-97.43502,41.33,,1.6088,26.3558,CD659 12cm rods,,,,1.761
2017-05-23 11:41:00,1634,ZONE 00026,38.71576,-97.43475,35.27,,1.4343,20.6012,CD659 12cm rods,,,,1.6559
2017-05-23 11:41:00,1635,ZONE 00026,38.71576,-97.43448,37.51,,1.4811,22.5531,CD659 12cm rods,,,,1.6932
2017-05-23 11:42:00,1636,"ZONE 00026, ZONE 00027",38.71576,-97.43423,35.96,,1.4728,21.1786,CD659 12cm rods,,,,1.6672
2017-05-23 11:43:00,1637,"ZONE 00026, ZONE 00027",38.71576,-97.43396,36.91,,1.5101,22.0057,CD659 12cm rods,,,,1.683
2017-05-23 11:43:00,1638,"ZONE 00024, ZONE 00027",38.71576,-97.43368,35.83,,1.4181,21.0675,CD659 12cm rods,,,,1.6649
2017-05-23 11:44:00,1639,"ZONE 00024, ZONE 00027",38.71578,-97.43338,38.76,,1.4967,23.7194,CD659 12cm rods,,,,1.7146
2017-05-23 11:44:00,1640,"ZONE 00024, ZONE 00027",38.71552,-97.43331,37.43,,1.5525,22.4812,CD659 12cm rods,,,,1.692
2017-05-23 11:45:00,1642,"ZONE 00024, ZONE 00027",38.71549,-97.43387,37.03,,1.3681,22.1156,CD659 12cm rods,,,,1.6852
2017-05-23 11:45:00,1641,"ZONE 00024, ZONE 00027",38.7155,-97.43359,37.84,,1.4632,22.8558,CD659 12cm rods,,,,1.6988
2017-05-23 11:46:00,1645,ZONE 00026,38.71549,-97.43468,36.02,,1.3496,21.2333,CD659 12cm rods,,,,1.6683
2017-05-23 11:46:00,1643,"ZONE 00026, ZONE 00027",38.71548,-97.43414,35.25,,1.2936,20.5863,CD659 12cm rods,,,,1.6559
2017-05-23 11:46:00,1644,ZONE 00026,38.71548,-97.43441,37.31,,1.4283,22.3685,CD659 12cm rods,,,,1.6898
2017-05-23 11:47:00,1646,"ZONE 00025, ZONE 00026",38.71548,-97.43495,38.55,,1.5902,23.5251,CD659 12cm rods,,,,1.7112
2017-05-23 11:47:00,1647,"ZONE 00025, ZONE 00026",38.71547,-97.43523,34.64,,1.4399,20.0812,CD659 12cm rods,,,,1.6457
2017-05-23 11:48:00,1648,"ZONE 00025, ZONE 00026",38.71546,-97.43552,39.08,,1.5025,24.0314,CD659 12cm rods,,,,1.7203
2017-05-23 11:48:00,1649,ZONE 00025,38.71546,-97.4358,39.77,,1.5174,24.7259,CD659 12cm rods,,,,1.7327
2017-05-23 11:49:00,1650,ZONE 00025,38.71546,-97.43607,39.26,,1.463,24.2094,CD659 12cm rods,,,,1.7237
2017-05-23 11:49:00,1651,ZONE 00025,38.71546,-97.43633,39.96,,1.4921,24.9093,CD659 12cm rods,,,,1.7361
2017-05-23 11:50:00,1653,"ZONE 00021, ZONE 00025",38.71523,-97.43665,38.16,,1.4261,23.1523,CD659 12cm rods,,,,1.7045
2017-05-23 11:50:00,1652,ZONE 00025,38.71546,-97.43663,39.9,,1.6057,24.8573,CD659 12cm rods,,,,1.735
2017-05-23 11:51:00,1655,ZONE 00025,38.71524,-97.43612,39.9,,1.5354,24.856,CD659 12cm rods,,,,1.735
2017-05-23 11:51:00,1654,"ZONE 00021, ZONE 00025",38.71524,-97.43639,39.52,,1.524,24.474,CD659 12cm rods,,,,1.7282
2017-05-23 11:52:00,1656,ZONE 00025,38.71523,-97.43583,40.59,,1.6197,25.5689,CD659 12cm rods,,,,1.7474
2017-05-23 11:52:00,1657,"ZONE 00022, ZONE 00025",38.71523,-97.43555,38.82,,1.5817,23.7786,CD659 12cm rods,,,,1.7158
2017-05-23 11:53:00,1658,"ZONE 00022, ZONE 00025",38.71523,-97.43555,38.82,,1.5817,23.7786,CD659 12cm rods,,,,1.7158
2017-05-23 11:53:00,1659,"ZONE 00022, ZONE 00025, ZONE 00026",38.71523,-97.43528,35.48,,1.365,20.7751,CD659 12cm rods,,,,1.6593
2017-05-23 11:53:00,1660,"ZONE 00022, ZONE 00025, ZONE 00026",38.71523,-97.43499,33.43,,1.4221,19.123,CD659 12cm rods,,,,1.6265
2017-05-23 11:54:00,1661,ZONE 00026,38.71523,-97.43472,34.23,,1.3514,19.7523,CD659 12cm rods,,,,1.6389
2017-05-23 11:54:00,1662,"ZONE 00023, ZONE 00026",38.71523,-97.43444,33.84,,1.472,19.44,CD659 12cm rods,,,,1.6333
2017-05-23 11:55:00,1664,"ZONE 00023, ZONE 00024",38.71524,-97.43388,36.23,,1.3842,21.4151,CD659 12cm rods,,,,1.6717
2017-05-23 11:55:00,1663,"ZONE 00023, ZONE 00026",38.71523,-97.43417,34.79,,1.3762,20.2042,CD659 12cm rods,,,,1.6479
2017-05-23 11:56:00,1666,ZONE 00024,38.71524,-97.43329,39.76,,1.4779,24.7152,CD659 12cm rods,,,,1.7327
2017-05-23 11:56:00,1665,ZONE 00024,38.71523,-97.43358,36.96,,1.3734,22.0583,CD659 12cm rods,,,,1.6841
2017-05-23 11:57:00,1667,ZONE 00024,38.71498,-97.43314,35.98,,1.5727,21.1982,CD659 12cm rods,,,,1.6683
2017-05-23 11:58:00,1668,"ZONE 00023, ZONE 00024",38.71498,-97.4334,37.38,,1.4716,22.4321,CD659 12cm rods,,,,1.6909
2017-05-23 11:58:00,1669,"ZONE 00023, ZONE 00024",38.71497,-97.43367,36.16,,1.3745,21.355,CD659 12cm rods,,,,1.6706
2017-05-23 11:58:00,1670,"ZONE 00023, ZONE 00024",38.71496,-97.43395,33.38,,1.3673,19.082,CD659 12cm rods,,,,1.6253
2017-05-23 11:59:00,1671,ZONE 00023,38.71496,-97.43422,30.87,,1.2403,17.2182,CD659 12cm rods,,,,1.5858
2017-05-23 11:59:00,1672,"ZONE 00022, ZONE 00023",38.71494,-97.43449,38.3,,1.5029,23.2869,CD659 12cm rods,,,,1.7067
2017-05-23 12:00:00,1673,"ZONE 00022, ZONE 00023",38.71494,-97.43477,35.21,,1.3984,20.5469,CD659 12cm rods,,,,1.6547
2017-05-23 12:00:00,1674,ZONE 00022,38.71494,-97.43504,37.63,,1.4087,22.6641,CD659 12cm rods,,,,1.6954
2017-05-23 12:01:00,1676,"ZONE 00022, ZONE 00025",38.71494,-97.43559,39.07,,1.5895,24.0297,CD659 12cm rods,,,,1.7203
2017-05-23 12:01:00,1675,"ZONE 00022, ZONE 00025",38.71493,-97.43531,38.99,,1.4258,23.9478,CD659 12cm rods,,,,1.7192
2017-05-23 12:02:00,1677,"ZONE 00021, ZONE 00022, ZONE 00025",38.71492,-97.43587,37.18,,1.4511,22.251,CD659 12cm rods,,,,1.6875
2017-05-23 12:02:00,1678,"ZONE 00021, ZONE 00022, ZONE 00025",38.71493,-97.43591,37.18,,1.4511,22.251,CD659 12cm rods,,,,1.6875
2017-05-23 12:02:00,1679,"ZONE 00021, ZONE 00025",38.71493,-97.43614,39.96,,1.5042,24.913,CD659 12cm rods,,,,1.7361
2017-05-23 12:03:00,1680,"ZONE 00021, ZONE 00025",38.71492,-97.43642,39.9,,1.5014,24.8488,CD659 12cm rods,,,,1.735
2017-05-23 12:03:00,1681,ZONE 00021,38.71491,-97.43671,38.69,,1.5188,23.6588,CD659 12cm rods,,,,1.7135
2017-05-23 12:04:00,1682,ZONE 00021,38.71466,-97.43671,39.78,,1.595,24.7299,CD659 12cm rods,,,,1.7327
2017-05-23 12:04:00,1683,ZONE 00021,38.71466,-97.43671,39.78,,1.595,24.7299,CD659 12cm rods,,,,1.7327
2017-05-23 12:04:00,1684,ZONE 00021,38.71466,-97.43645,39.82,,1.4643,24.7731,CD659 12cm rods,,,,1.7339
